season,matchday,hometeam,awayteam,homegoals,awaygoals
2011,21,Bremen,Hoffenheim,1,1
2011,21,Stuttgart,Hertha,5,0
2011,21,Gladbach,Schalke,3,0
2011,21,Augsburg,Nürnberg,0,0
2011,21,Köln,Hamburger SV,0,1
2011,22,Hoffenheim,Mainz,1,1
2011,22,Hertha,Dortmund,0,1
2011,22,Hamburger SV,Bremen,1,3
2011,22,Nürnberg,Köln,2,1
2011,22,K'lautern,Gladbach,1,2
2011,22,Leverkusen,Augsburg,4,1
2011,22,Freiburg,Bayern,0,0
2011,22,Schalke,Wolfsburg,4,0
2011,22,Hannover,Stuttgart,4,2
2011,23,Gladbach,Hamburger SV,1,1
2011,23,Köln,Leverkusen,0,2
2011,23,Stuttgart,Freiburg,4,1
2011,23,Mainz,K'lautern,4,0
2011,23,Wolfsburg,Hoffenheim,1,2
2011,23,Augsburg,Hertha,3,0
2011,23,Bremen,Nürnberg,0,1
2011,23,Bayern,Schalke,2,0
2011,23,Dortmund,Hannover,3,1
2011,24,Leverkusen,Bayern,2,0
2011,24,Freiburg,Schalke,2,1
2011,24,Hertha,Bremen,1,0
2011,24,Hamburger SV,Stuttgart,0,4
2011,24,K'lautern,Wolfsburg,0,0
2011,24,Hannover,Augsburg,2,2
2011,24,Dortmund,Mainz,2,1
2011,24,Nürnberg,Gladbach,1,0
2011,24,Hoffenheim,Köln,1,1
2011,25,Stuttgart,K'lautern,0,0
2011,25,Wolfsburg,Leverkusen,3,2
2011,25,Mainz,Nürnberg,2,1
2011,25,Gladbach,Freiburg,0,0
2011,25,Bayern,Hoffenheim,7,1
2011,25,Köln,Hertha,1,0
2011,25,Augsburg,Dortmund,0,0
2011,25,Bremen,Hannover,3,0
2011,25,Schalke,Hamburger SV,3,1
2011,26,Hoffenheim,Stuttgart,1,2
2011,26,Dortmund,Bremen,1,0
2011,26,Augsburg,Mainz,2,1
2011,26,Hamburger SV,Freiburg,1,3
2011,26,Nürnberg,Wolfsburg,1,3
2011,26,Leverkusen,Gladbach,1,2
2011,26,Hertha,Bayern,0,6
2011,26,K'lautern,Schalke,1,4
2011,26,Hannover,Köln,4,1
2011,27,Wolfsburg,Hamburger SV,2,1
2011,27,Bayern,Hannover,2,1
2011,27,Freiburg,K'lautern,2,0
2011,27,Gladbach,Hoffenheim,1,2
2011,27,Bremen,Augsburg,1,1
2011,27,Mainz,Hertha,1,3
2011,27,Schalke,Leverkusen,2,0
2011,27,Stuttgart,Nürnberg,1,0
2011,27,Köln,Dortmund,1,6
2011,28,Dortmund,Stuttgart,4,4
2011,28,Nürnberg,Bayern,0,1
2011,28,K'lautern,Hamburger SV,0,1
2011,28,Bremen,Mainz,0,3
2011,28,Leverkusen,Freiburg,0,2
2011,28,Augsburg,Köln,2,1
2011,28,Hertha,Wolfsburg,1,4
2011,28,Hannover,Gladbach,2,1
2011,28,Hoffenheim,Schalke,1,1
2011,29,Wolfsburg,Dortmund,1,3
2011,29,Köln,Bremen,1,1
2011,29,Stuttgart,Mainz,4,1
2011,29,Freiburg,Nürnberg,2,2
2011,29,K'lautern,Hoffenheim,1,2
2011,29,Bayern,Augsburg,2,1
2011,29,Gladbach,Hertha,0,0
2011,29,Schalke,Hannover,3,0
2011,29,Hamburger SV,Leverkusen,1,1
2011,30,Hertha,Freiburg,1,2
2011,30,Augsburg,Stuttgart,1,3
2011,30,Mainz,Köln,4,0
2011,30,Bremen,Gladbach,2,2
2011,30,Dortmund,Bayern,1,0
2011,30,Nürnberg,Schalke,4,1
2011,30,Hoffenheim,Hamburger SV,4,0
2011,30,Leverkusen,K'lautern,3,1
2011,30,Hannover,Wolfsburg,2,0
2011,31,Stuttgart,Bremen,4,1
2011,31,Schalke,Dortmund,1,2
2011,31,Hamburger SV,Hannover,1,0
2011,31,K'lautern,Nürnberg,0,2
2011,31,Wolfsburg,Augsburg,1,2
2011,31,Leverkusen,Hertha,3,3
2011,31,Bayern,Mainz,0,0
2011,31,Gladbach,Köln,3,0
2011,31,Freiburg,Hoffenheim,0,0
2011,32,Mainz,Wolfsburg,0,0
2011,32,Hoffenheim,Leverkusen,0,1
2011,32,Bremen,Bayern,1,2
2011,32,Nürnberg,Hamburger SV,1,1
2011,32,Hertha,K'lautern,1,2
2011,32,Köln,Stuttgart,1,1
2011,32,Dortmund,Gladbach,2,0
2011,32,Augsburg,Schalke,1,1
2011,32,Hannover,Freiburg,0,0
2011,33,K'lautern,Dortmund,2,5
2011,33,Wolfsburg,Bremen,3,1
2011,33,Leverkusen,Hannover,1,0
2011,33,Hamburger SV,Mainz,0,0
2011,33,Hoffenheim,Nürnberg,2,3
2011,33,Bayern,Stuttgart,2,0
2011,33,Freiburg,Köln,4,1
2011,33,Gladbach,Augsburg,0,0
2011,33,Schalke,Hertha,4,0
2011,34,Nürnberg,Leverkusen,1,4
2011,34,Köln,Bayern,1,4
2011,34,Bremen,Schalke,2,3
2011,34,Augsburg,Hamburger SV,1,0
2011,34,Dortmund,Freiburg,4,0
2011,34,Hannover,K'lautern,2,1
2011,34,Hertha,Hoffenheim,3,1
2011,34,Stuttgart,Wolfsburg,3,2
2011,34,Mainz,Gladbach,0,3
2012,1,Dortmund,Bremen,2,1
2012,1,Gladbach,Hoffenheim,2,1
2012,1,Freiburg,Mainz,1,1
2012,1,Augsburg,Düsseldorf,0,2
2012,1,Hamburger SV,Nürnberg,0,1
2012,1,Fürth,Bayern,0,3
2012,1,Frankfurt,Leverkusen,2,1
2012,1,Stuttgart,Wolfsburg,0,1
2012,1,Hannover,Schalke,2,2
2012,2,Mainz,Fürth,0,1
2012,2,Schalke,Augsburg,3,1
2012,2,Leverkusen,Freiburg,2,0
2012,2,Bremen,Hamburger SV,2,0
2012,2,Nürnberg,Dortmund,1,1
2012,2,Hoffenheim,Frankfurt,0,4
2012,2,Düsseldorf,Gladbach,0,0
2012,2,Wolfsburg,Hannover,0,4
2012,2,Bayern,Stuttgart,6,1
2012,3,Augsburg,Wolfsburg,0,0
2012,3,Dortmund,Leverkusen,3,0
2012,3,Bayern,Mainz,3,1
2012,3,Gladbach,Nürnberg,2,3
2012,3,Stuttgart,Düsseldorf,0,0
2012,3,Hannover,Bremen,3,2
2012,3,Fürth,Schalke,0,2
2012,3,Freiburg,Hoffenheim,5,3
2012,3,Frankfurt,Hamburger SV,3,2
2012,4,Nürnberg,Frankfurt,1,2
2012,4,Schalke,Bayern,0,2
2012,4,Wolfsburg,Fürth,1,1
2012,4,Mainz,Augsburg,2,0
2012,4,Hamburger SV,Dortmund,3,2
2012,4,Düsseldorf,Freiburg,0,0
2012,4,Leverkusen,Gladbach,1,1
2012,4,Bremen,Stuttgart,2,2
2012,4,Hoffenheim,Hannover,3,1
2012,5,Bayern,Wolfsburg,3,0
2012,5,Schalke,Mainz,3,0
2012,5,Fürth,Düsseldorf,0,2
2012,5,Frankfurt,Dortmund,3,3
2012,5,Gladbach,Hamburger SV,2,2
2012,5,Stuttgart,Hoffenheim,0,3
2012,5,Hannover,Nürnberg,4,1
2012,5,Freiburg,Bremen,1,2
2012,5,Augsburg,Leverkusen,1,3
2012,6,Düsseldorf,Schalke,2,2
2012,6,Leverkusen,Fürth,2,0
2012,6,Bremen,Bayern,0,2
2012,6,Nürnberg,Stuttgart,0,2
2012,6,Hoffenheim,Augsburg,0,0
2012,6,Hamburger SV,Hannover,1,0
2012,6,Dortmund,Gladbach,5,0
2012,6,Frankfurt,Freiburg,2,1
2012,6,Wolfsburg,Mainz,0,2
2012,7,Augsburg,Bremen,3,1
2012,7,Bayern,Hoffenheim,2,0
2012,7,Schalke,Wolfsburg,3,0
2012,7,Freiburg,Nürnberg,3,0
2012,7,Mainz,Düsseldorf,1,0
2012,7,Fürth,Hamburger SV,0,1
2012,7,Gladbach,Frankfurt,2,0
2012,7,Stuttgart,Leverkusen,2,2
2012,7,Hannover,Dortmund,1,1
2012,8,Hoffenheim,Fürth,3,3
2012,8,Dortmund,Schalke,1,2
2012,8,Leverkusen,Mainz,2,2
2012,8,Wolfsburg,Freiburg,0,2
2012,8,Frankfurt,Hannover,3,1
2012,8,Düsseldorf,Bayern,0,5
2012,8,Bremen,Gladbach,4,0
2012,8,Nürnberg,Augsburg,0,0
2012,8,Hamburger SV,Stuttgart,0,1
2012,9,Augsburg,Hamburger SV,0,2
2012,9,Schalke,Nürnberg,1,0
2012,9,Freiburg,Dortmund,0,2
2012,9,Mainz,Hoffenheim,3,0
2012,9,Fürth,Bremen,1,1
2012,9,Düsseldorf,Wolfsburg,1,4
2012,9,Stuttgart,Frankfurt,2,1
2012,9,Bayern,Leverkusen,1,2
2012,9,Hannover,Gladbach,2,3
2012,10,Frankfurt,Fürth,1,1
2012,10,Dortmund,Stuttgart,0,0
2012,10,Gladbach,Freiburg,1,1
2012,10,Hannover,Augsburg,2,0
2012,10,Nürnberg,Wolfsburg,1,0
2012,10,Hoffenheim,Schalke,3,2
2012,10,Hamburger SV,Bayern,0,3
2012,10,Leverkusen,Düsseldorf,3,2
2012,10,Bremen,Mainz,2,1
2012,11,Mainz,Nürnberg,2,1
2012,11,Bayern,Frankfurt,2,0
2012,11,Schalke,Bremen,2,1
2012,11,Freiburg,Hamburger SV,0,0
2012,11,Augsburg,Dortmund,1,3
2012,11,Düsseldorf,Hoffenheim,1,1
2012,11,Wolfsburg,Leverkusen,3,1
2012,11,Stuttgart,Hannover,2,4
2012,11,Fürth,Gladbach,2,4
2012,12,Dortmund,Fürth,3,1
2012,12,Gladbach,Stuttgart,1,2
2012,12,Hannover,Freiburg,1,2
2012,12,Nürnberg,Bayern,1,1
2012,12,Hamburger SV,Mainz,1,0
2012,12,Frankfurt,Augsburg,4,2
2012,12,Leverkusen,Schalke,2,0
2012,12,Bremen,Düsseldorf,2,1
2012,12,Hoffenheim,Wolfsburg,1,3
2012,13,Düsseldorf,Hamburger SV,2,0
2012,13,Bayern,Hannover,5,0
2012,13,Schalke,Frankfurt,1,1
2012,13,Wolfsburg,Bremen,1,1
2012,13,Mainz,Dortmund,1,2
2012,13,Fürth,Nürnberg,0,0
2012,13,Freiburg,Stuttgart,3,0
2012,13,Hoffenheim,Leverkusen,1,2
2012,13,Augsburg,Gladbach,1,1
2012,14,Dortmund,Düsseldorf,1,1
2012,14,Hannover,Fürth,2,0
2012,14,Hamburger SV,Schalke,3,1
2012,14,Frankfurt,Mainz,1,3
2012,14,Gladbach,Wolfsburg,2,0
2012,14,Stuttgart,Augsburg,2,1
2012,14,Bremen,Leverkusen,1,4
2012,14,Freiburg,Bayern,0,2
2012,14,Nürnberg,Hoffenheim,4,2
2012,15,Düsseldorf,Frankfurt,4,0
2012,15,Schalke,Gladbach,1,1
2012,15,Leverkusen,Nürnberg,1,0
2012,15,Mainz,Hannover,2,1
2012,15,Augsburg,Freiburg,1,1
2012,15,Fürth,Stuttgart,0,1
2012,15,Bayern,Dortmund,1,1
2012,15,Hoffenheim,Bremen,1,4
2012,15,Wolfsburg,Hamburger SV,1,1
2012,16,Hamburger SV,Hoffenheim,2,0
2012,16,Dortmund,Wolfsburg,2,3
2012,16,Stuttgart,Schalke,3,1
2012,16,Nürnberg,Düsseldorf,2,0
2012,16,Freiburg,Fürth,1,0
2012,16,Augsburg,Bayern,0,2
2012,16,Frankfurt,Bremen,4,1
2012,16,Gladbach,Mainz,2,0
2012,16,Hannover,Leverkusen,3,2
2012,17,Bayern,Gladbach,1,1
2012,17,Leverkusen,Hamburger SV,3,0
2012,17,Wolfsburg,Frankfurt,0,2
2012,17,Mainz,Stuttgart,3,1
2012,17,Fürth,Augsburg,1,1
2012,17,Düsseldorf,Hannover,2,1
2012,17,Schalke,Freiburg,1,3
2012,17,Hoffenheim,Dortmund,1,3
2012,17,Bremen,Nürnberg,1,1
2012,18,Schalke,Hannover,5,4
2012,18,Bayern,Fürth,2,0
2012,18,Leverkusen,Frankfurt,3,1
2012,18,Wolfsburg,Stuttgart,2,0
2012,18,Hoffenheim,Gladbach,0,0
2012,18,Mainz,Freiburg,0,0
2012,18,Bremen,Dortmund,0,5
2012,18,Nürnberg,Hamburger SV,1,1
2012,18,Düsseldorf,Augsburg,2,3
2012,19,Dortmund,Nürnberg,3,0
2012,19,Gladbach,Düsseldorf,2,1
2012,19,Hannover,Wolfsburg,2,1
2012,19,Augsburg,Schalke,0,0
2012,19,Fürth,Mainz,0,3
2012,19,Frankfurt,Hoffenheim,2,1
2012,19,Freiburg,Leverkusen,0,0
2012,19,Hamburger SV,Bremen,3,2
2012,19,Stuttgart,Bayern,0,2
2012,20,Bremen,Hannover,2,0
2012,20,Schalke,Fürth,1,2
2012,20,Wolfsburg,Augsburg,1,1
2012,20,Hoffenheim,Freiburg,2,1
2012,20,Mainz,Bayern,0,3
2012,20,Düsseldorf,Stuttgart,3,1
2012,20,Hamburger SV,Frankfurt,0,2
2012,20,Nürnberg,Gladbach,2,1
2012,20,Leverkusen,Dortmund,2,3
2012,21,Dortmund,Hamburger SV,1,4
2012,21,Gladbach,Leverkusen,3,3
2012,21,Stuttgart,Bremen,1,4
2012,21,Hannover,Hoffenheim,1,0
2012,21,Fürth,Wolfsburg,0,1
2012,21,Frankfurt,Nürnberg,0,0
2012,21,Bayern,Schalke,4,0
2012,21,Augsburg,Mainz,1,1
2012,21,Freiburg,Düsseldorf,1,0
2012,22,Wolfsburg,Bayern,0,2
2012,22,Leverkusen,Augsburg,2,1
2012,22,Bremen,Freiburg,2,3
2012,22,Mainz,Schalke,2,2
2012,22,Hamburger SV,Gladbach,1,0
2012,22,Düsseldorf,Fürth,1,0
2012,22,Dortmund,Frankfurt,3,0
2012,22,Nürnberg,Hannover,2,2
2012,22,Hoffenheim,Stuttgart,0,1
2012,23,Freiburg,Frankfurt,0,0
2012,23,Bayern,Bremen,6,1
2012,23,Stuttgart,Nürnberg,1,1
2012,23,Hannover,Hamburger SV,5,1
2012,23,Mainz,Wolfsburg,1,1
2012,23,Augsburg,Hoffenheim,2,1
2012,23,Schalke,Düsseldorf,2,1
2012,23,Gladbach,Dortmund,1,1
2012,23,Fürth,Leverkusen,0,0
2012,24,Frankfurt,Gladbach,0,1
2012,24,Dortmund,Hannover,3,1
2012,24,Wolfsburg,Schalke,1,4
2012,24,Bremen,Augsburg,0,1
2012,24,Nürnberg,Freiburg,1,1
2012,24,Hamburger SV,Fürth,1,1
2012,24,Leverkusen,Stuttgart,2,1
2012,24,Hoffenheim,Bayern,0,1
2012,24,Düsseldorf,Mainz,1,1
2012,25,Augsburg,Nürnberg,1,2
2012,25,Bayern,Düsseldorf,3,2
2012,25,Schalke,Dortmund,2,1
2012,25,Freiburg,Wolfsburg,2,5
2012,25,Mainz,Leverkusen,1,0
2012,25,Fürth,Hoffenheim,0,3
2012,25,Gladbach,Bremen,1,1
2012,25,Hannover,Frankfurt,0,0
2012,25,Stuttgart,Hamburger SV,0,1
2012,26,Wolfsburg,Düsseldorf,1,1
2012,26,Dortmund,Freiburg,5,1
2012,26,Bremen,Fürth,2,2
2012,26,Nürnberg,Schalke,3,0
2012,26,Hoffenheim,Mainz,0,0
2012,26,Hamburger SV,Augsburg,0,1
2012,26,Leverkusen,Bayern,1,2
2012,26,Frankfurt,Stuttgart,1,2
2012,26,Gladbach,Hannover,1,0
2012,27,Schalke,Hoffenheim,3,0
2012,27,Stuttgart,Dortmund,1,2
2012,27,Freiburg,Gladbach,2,0
2012,27,Mainz,Bremen,1,1
2012,27,Augsburg,Hannover,0,2
2012,27,Düsseldorf,Leverkusen,1,4
2012,27,Bayern,Hamburger SV,9,2
2012,27,Wolfsburg,Nürnberg,2,2
2012,27,Fürth,Frankfurt,2,3
2012,28,Hoffenheim,Düsseldorf,3,0
2012,28,Dortmund,Augsburg,4,2
2012,28,Gladbach,Fürth,1,0
2012,28,Leverkusen,Wolfsburg,1,1
2012,28,Bremen,Schalke,0,2
2012,28,Frankfurt,Bayern,0,1
2012,28,Hamburger SV,Freiburg,0,1
2012,28,Nürnberg,Mainz,2,1
2012,28,Hannover,Stuttgart,0,0
2012,29,Freiburg,Hannover,3,1
2012,29,Bayern,Nürnberg,4,0
2012,29,Wolfsburg,Hoffenheim,2,2
2012,29,Mainz,Hamburger SV,1,2
2012,29,Fürth,Dortmund,1,6
2012,29,Düsseldorf,Bremen,2,2
2012,29,Schalke,Leverkusen,2,2
2012,29,Stuttgart,Gladbach,2,0
2012,29,Augsburg,Frankfurt,2,0
2012,30,Gladbach,Augsburg,1,0
2012,30,Dortmund,Mainz,2,0
2012,30,Leverkusen,Hoffenheim,5,0
2012,30,Hannover,Bayern,1,6
2012,30,Hamburger SV,Düsseldorf,2,1
2012,30,Frankfurt,Schalke,1,0
2012,30,Bremen,Wolfsburg,0,3
2012,30,Stuttgart,Freiburg,2,1
2012,30,Nürnberg,Fürth,0,1
2012,31,Fürth,Hannover,2,3
2012,31,Bayern,Freiburg,1,0
2012,31,Leverkusen,Bremen,1,0
2012,31,Wolfsburg,Gladbach,3,1
2012,31,Hoffenheim,Nürnberg,2,1
2012,31,Augsburg,Stuttgart,3,0
2012,31,Düsseldorf,Dortmund,1,2
2012,31,Mainz,Frankfurt,0,0
2012,31,Schalke,Hamburger SV,4,1
2012,32,Gladbach,Schalke,0,1
2012,32,Stuttgart,Fürth,0,2
2012,32,Hannover,Mainz,2,2
2012,32,Bremen,Hoffenheim,2,2
2012,32,Nürnberg,Leverkusen,0,2
2012,32,Frankfurt,Düsseldorf,3,1
2012,32,Dortmund,Bayern,1,1
2012,32,Freiburg,Augsburg,2,0
2012,32,Hamburger SV,Wolfsburg,1,1
2012,33,Bayern,Augsburg,3,0
2012,33,Schalke,Stuttgart,1,2
2012,33,Leverkusen,Hannover,3,1
2012,33,Wolfsburg,Dortmund,3,3
2012,33,Bremen,Frankfurt,1,1
2012,33,Hoffenheim,Hamburger SV,1,4
2012,33,Mainz,Gladbach,2,4
2012,33,Fürth,Freiburg,1,2
2012,33,Düsseldorf,Nürnberg,1,2
2012,34,Dortmund,Hoffenheim,1,2
2012,34,Gladbach,Bayern,3,4
2012,34,Stuttgart,Mainz,2,2
2012,34,Hannover,Düsseldorf,3,0
2012,34,Nürnberg,Bremen,3,2
2012,34,Freiburg,Schalke,1,2
2012,34,Augsburg,Fürth,3,1
2012,34,Hamburger SV,Leverkusen,0,1
2012,34,Frankfurt,Wolfsburg,2,2
2013,1,Bayern,Gladbach,3,1
2013,1,Hoffenheim,Nürnberg,2,2
2013,1,Leverkusen,Freiburg,3,1
2013,1,Hannover,Wolfsburg,2,0
2013,1,Augsburg,Dortmund,0,4
2013,1,Hertha,Frankfurt,6,1
2013,1,Braunschweig,Bremen,0,1
2013,1,Mainz,Stuttgart,3,2
2013,1,Schalke,Hamburger SV,3,3
2013,2,Stuttgart,Leverkusen,0,1
2013,2,Wolfsburg,Schalke,4,0
2013,2,Bremen,Augsburg,1,0
2013,2,Freiburg,Mainz,1,2
2013,2,Hamburger SV,Hoffenheim,1,5
2013,2,Frankfurt,Bayern,0,1
2013,2,Gladbach,Hannover,3,0
2013,2,Nürnberg,Hertha,2,2
2013,2,Dortmund,Braunschweig,2,1
2013,3,Dortmund,Bremen,1,0
2013,3,Bayern,Nürnberg,2,0
2013,3,Leverkusen,Gladbach,4,2
2013,3,Hannover,Schalke,2,1
2013,3,Hoffenheim,Freiburg,3,3
2013,3,Mainz,Wolfsburg,2,0
2013,3,Hertha,Hamburger SV,1,0
2013,3,Braunschweig,Frankfurt,0,2
2013,3,Augsburg,Stuttgart,2,1
2013,4,Freiburg,Bayern,1,1
2013,4,Gladbach,Bremen,4,1
2013,4,Hannover,Mainz,4,1
2013,4,Wolfsburg,Hertha,2,0
2013,4,Nürnberg,Augsburg,0,1
2013,4,Hamburger SV,Braunschweig,4,0
2013,4,Schalke,Leverkusen,2,0
2013,4,Stuttgart,Hoffenheim,6,2
2013,4,Frankfurt,Dortmund,1,2
2013,5,Hertha,Stuttgart,0,1
2013,5,Bayern,Hannover,2,0
2013,5,Leverkusen,Wolfsburg,3,1
2013,5,Bremen,Frankfurt,0,3
2013,5,Mainz,Schalke,0,1
2013,5,Augsburg,Freiburg,2,1
2013,5,Dortmund,Hamburger SV,6,2
2013,5,Hoffenheim,Gladbach,2,1
2013,5,Braunschweig,Nürnberg,1,1
2013,6,Gladbach,Braunschweig,4,1
2013,6,Hannover,Augsburg,2,1
2013,6,Wolfsburg,Hoffenheim,2,1
2013,6,Nürnberg,Dortmund,1,1
2013,6,Mainz,Leverkusen,1,4
2013,6,Hamburger SV,Bremen,0,2
2013,6,Schalke,Bayern,0,4
2013,6,Freiburg,Hertha,1,1
2013,6,Stuttgart,Frankfurt,1,1
2013,7,Augsburg,Gladbach,2,2
2013,7,Dortmund,Freiburg,5,0
2013,7,Bayern,Wolfsburg,1,0
2013,7,Leverkusen,Hannover,2,0
2013,7,Hoffenheim,Schalke,3,3
2013,7,Hertha,Mainz,3,1
2013,7,Frankfurt,Hamburger SV,2,2
2013,7,Bremen,Nürnberg,3,3
2013,7,Braunschweig,Stuttgart,0,4
2013,8,Hannover,Hertha,1,1
2013,8,Schalke,Augsburg,4,1
2013,8,Gladbach,Dortmund,2,0
2013,8,Stuttgart,Bremen,1,1
2013,8,Wolfsburg,Braunschweig,0,2
2013,8,Mainz,Hoffenheim,2,2
2013,8,Leverkusen,Bayern,1,1
2013,8,Nürnberg,Hamburger SV,0,5
2013,8,Freiburg,Frankfurt,1,1
2013,9,Hoffenheim,Leverkusen,1,2
2013,9,Dortmund,Hannover,1,0
2013,9,Bayern,Mainz,4,1
2013,9,Bremen,Freiburg,0,0
2013,9,Braunschweig,Schalke,2,3
2013,9,Frankfurt,Nürnberg,1,1
2013,9,Hertha,Gladbach,1,0
2013,9,Hamburger SV,Stuttgart,3,3
2013,9,Augsburg,Wolfsburg,1,2
2013,10,Stuttgart,Nürnberg,1,1
2013,10,Bayern,Hertha,3,2
2013,10,Schalke,Dortmund,1,3
2013,10,Leverkusen,Augsburg,2,1
2013,10,Hannover,Hoffenheim,1,4
2013,10,Mainz,Braunschweig,2,0
2013,10,Wolfsburg,Bremen,3,0
2013,10,Freiburg,Hamburger SV,0,3
2013,10,Gladbach,Frankfurt,4,1
2013,11,Dortmund,Stuttgart,6,1
2013,11,Nürnberg,Freiburg,0,3
2013,11,Hoffenheim,Bayern,1,2
2013,11,Hamburger SV,Gladbach,0,2
2013,11,Braunschweig,Leverkusen,1,0
2013,11,Hertha,Schalke,0,2
2013,11,Frankfurt,Wolfsburg,1,2
2013,11,Augsburg,Mainz,2,1
2013,11,Bremen,Hannover,3,2
2013,12,Hannover,Braunschweig,0,0
2013,12,Bayern,Augsburg,3,0
2013,12,Schalke,Bremen,3,1
2013,12,Leverkusen,Hamburger SV,5,3
2013,12,Wolfsburg,Dortmund,2,1
2013,12,Hoffenheim,Hertha,2,3
2013,12,Gladbach,Nürnberg,3,1
2013,12,Mainz,Frankfurt,1,0
2013,12,Freiburg,Stuttgart,1,3
2013,13,Stuttgart,Gladbach,0,2
2013,13,Nürnberg,Wolfsburg,1,1
2013,13,Augsburg,Hoffenheim,2,0
2013,13,Braunschweig,Freiburg,0,1
2013,13,Frankfurt,Schalke,3,3
2013,13,Hertha,Leverkusen,0,1
2013,13,Dortmund,Bayern,0,3
2013,13,Hamburger SV,Hannover,3,1
2013,13,Bremen,Mainz,2,3
2013,14,Wolfsburg,Hamburger SV,1,1
2013,14,Bayern,Braunschweig,2,0
2013,14,Leverkusen,Nürnberg,3,0
2013,14,Hoffenheim,Bremen,4,4
2013,14,Mainz,Dortmund,1,3
2013,14,Hertha,Augsburg,0,0
2013,14,Schalke,Stuttgart,3,0
2013,14,Hannover,Frankfurt,2,0
2013,14,Gladbach,Freiburg,1,0
2013,15,Nürnberg,Mainz,1,1
2013,15,Gladbach,Schalke,2,1
2013,15,Stuttgart,Hannover,4,2
2013,15,Bremen,Bayern,0,7
2013,15,Hamburger SV,Augsburg,0,1
2013,15,Frankfurt,Hoffenheim,1,2
2013,15,Dortmund,Leverkusen,0,1
2013,15,Freiburg,Wolfsburg,0,3
2013,15,Braunschweig,Hertha,0,2
2013,16,Hertha,Bremen,3,2
2013,16,Bayern,Hamburger SV,3,1
2013,16,Hannover,Nürnberg,3,3
2013,16,Hoffenheim,Dortmund,2,2
2013,16,Mainz,Gladbach,0,0
2013,16,Augsburg,Braunschweig,4,1
2013,16,Wolfsburg,Stuttgart,3,1
2013,16,Schalke,Freiburg,2,0
2013,16,Leverkusen,Frankfurt,0,1
2013,17,Frankfurt,Augsburg,1,1
2013,17,Dortmund,Hertha,1,2
2013,17,Bremen,Leverkusen,1,0
2013,17,Freiburg,Hannover,2,1
2013,17,Hamburger SV,Mainz,2,3
2013,17,Braunschweig,Hoffenheim,1,0
2013,17,Nürnberg,Schalke,0,0
2013,17,Gladbach,Wolfsburg,2,2
2013,17,Stuttgart,Bayern,1,2
2013,18,Gladbach,Bayern,0,2
2013,18,Dortmund,Augsburg,2,2
2013,18,Stuttgart,Mainz,1,2
2013,18,Wolfsburg,Hannover,1,3
2013,18,Nürnberg,Hoffenheim,4,0
2013,18,Freiburg,Leverkusen,3,2
2013,18,Frankfurt,Hertha,1,0
2013,18,Bremen,Braunschweig,0,0
2013,18,Hamburger SV,Schalke,0,3
2013,19,Braunschweig,Dortmund,1,2
2013,19,Schalke,Wolfsburg,2,1
2013,19,Leverkusen,Stuttgart,2,1
2013,19,Hoffenheim,Hamburger SV,3,0
2013,19,Mainz,Freiburg,2,0
2013,19,Augsburg,Bremen,3,1
2013,19,Hannover,Gladbach,3,1
2013,19,Hertha,Nürnberg,1,3
2013,19,Bayern,Frankfurt,5,0
2013,20,Gladbach,Leverkusen,0,1
2013,20,Wolfsburg,Mainz,3,0
2013,20,Bremen,Dortmund,1,5
2013,20,Nürnberg,Bayern,0,2
2013,20,Freiburg,Hoffenheim,1,1
2013,20,Frankfurt,Braunschweig,3,0
2013,20,Hamburger SV,Hertha,0,3
2013,20,Stuttgart,Augsburg,1,4
2013,20,Schalke,Hannover,2,0
2013,21,Mainz,Hannover,2,0
2013,21,Dortmund,Frankfurt,4,0
2013,21,Bayern,Freiburg,4,0
2013,21,Bremen,Gladbach,1,1
2013,21,Hoffenheim,Stuttgart,4,1
2013,21,Braunschweig,Hamburger SV,4,2
2013,21,Leverkusen,Schalke,1,2
2013,21,Augsburg,Nürnberg,0,1
2013,21,Hertha,Wolfsburg,1,2
2013,22,Schalke,Mainz,0,0
2013,22,Gladbach,Hoffenheim,2,2
2013,22,Stuttgart,Hertha,1,2
2013,22,Nürnberg,Braunschweig,2,1
2013,22,Freiburg,Augsburg,2,4
2013,22,Hamburger SV,Dortmund,3,0
2013,22,Wolfsburg,Leverkusen,3,1
2013,22,Frankfurt,Bremen,0,0
2013,22,Hannover,Bayern,0,4
2013,23,Hertha,Freiburg,0,0
2013,23,Dortmund,Nürnberg,3,0
2013,23,Leverkusen,Mainz,0,1
2013,23,Bremen,Hamburger SV,1,0
2013,23,Augsburg,Hannover,1,1
2013,23,Braunschweig,Gladbach,1,1
2013,23,Bayern,Schalke,5,1
2013,23,Hoffenheim,Wolfsburg,6,2
2013,23,Frankfurt,Stuttgart,2,1
2013,24,Schalke,Hoffenheim,4,0
2013,24,Gladbach,Augsburg,1,2
2013,24,Stuttgart,Braunschweig,2,2
2013,24,Hannover,Leverkusen,1,1
2013,24,Wolfsburg,Bayern,1,6
2013,24,Hamburger SV,Frankfurt,1,1
2013,24,Nürnberg,Bremen,0,2
2013,24,Freiburg,Dortmund,0,1
2013,24,Mainz,Hertha,1,1
2013,25,Augsburg,Schalke,1,2
2013,25,Dortmund,Gladbach,1,2
2013,25,Bremen,Stuttgart,1,1
2013,25,Hoffenheim,Mainz,2,4
2013,25,Braunschweig,Wolfsburg,1,1
